Name,Price,Ingredients,Product_Link,Category,Rating,Total_Reviews
PIXI Supersize Glow Mist 160ml (Worth £36.00),£20.00,"Water, Olea Europaea (Olive) Fruit Oil, Dipropylene Glycol, Butylene Glycol, Propolis Extract, Niacinamide, Argania Spinosa Kernel Oil, Aloe Barbadensis Leaf Extract, Betaine, Sodium Hyaluronate, PEG/PPG-17/6 Copolymer, Panthenol, Carthamus Tinctorius (Safflower) Seed Oil, Persea Gratissima (Avocado) Oil, Oenothera Biennis (Evening Primrose) Oil, Rosa Canina Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Integrifolia Seed Oil, 1,2-Hexanediol, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Adenosine, Rose Flower Oil, Tagetes Minuta Flower Oil, Mentha Arvensis Leaf Oil, Elettaria Cardamomum Seed Oil, Thymus Vulgaris (Thyme) Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Vetiveria Zizanoides Root Oil, Cymbopogon Schoenanthus Oil, Pelargonium Graveolens Flower Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil.",https://www.lookfantastic.com/pixi-supersize-glow-mist-160ml/12080336.html,Mists,4.28,36 Reviews
Kora Organics Minty Mineral Hydration Mist 100ml,£40.00,"Aloe Barbadensis (Aloe Vera) Leaf Juice*, Glycerin, Water/Aqua/Eau, Caprylyl/Capryl Glucoside, Sea Water/Maris Aqua/Eau de mer, Potassium Sorbate, Sodium Levulinate, Morinda Citrifolia (Noni) Fruit Extract*, Lactic Acid, Rosmarinus Officinalis (Rosemary) Leaf/Stem Oil*, Mentha Piperita (Peppermint) Flower/Leaf/Stem Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Bursera Graveolens (Palo Santo) Wood Oil, Polyglyceryl-6 Oleate, Sodium Cocoyl Glutamate, Globularia Alypum Leaf Extract, Sodium Phytate, Tetraselmis Suecica Extract, Ocimum Basilicum (Basil) Oil*, Citric Acid, Glyceryl Caprylate, Hydrolyzed Algin, Santalum Album (Sandalwood) Oil*, Sodium Surfactin, Chlorella Vulgaris Extract, Sodium Benzoate, Alcohol, Tocopherol, Limonene**, Linalool**, Farnesol**, Eugenol**.",https://www.lookfantastic.com/kora-organics-minty-mineral-hydration-mist-100ml/13168613.html,Mists,,
The Organic Pharmacy Jasmine Night Conditioner 50ml/1.7oz,£53.89,"Rosa Damascena Flower Water, Hamamelis Virginiana Water, Aqua (Water), Sodium Lactate, Alcohol, Citrus Medica Limonum Fruit Extract, Ananas Sativas Fruit Extract, Vitis Vinifera Fruit Extract, Passiflora Quadrangularis Fruit Extract, Glycerin, Benzyl Alcohol, Dehydroacetic Acid, Parfum (Fragrance), Sodium Hyaluronate, Calcium Ascorbate, Retinol, Lecithin, Gluconolactone, Sodium Benzoate, Potassium Sorbate, Sodium Bisulfite, Oxygen (Oxygen 6C), Benzyl Benzoate, Benzyl Salicylate, Citronellol, Farnesol, Geraniol, Linalool.",https://www.lookfantastic.com/the-organic-pharmacy-jasmine-night-conditioner-50ml-1.7oz/12100154.html,Mists,,
Uriage Natural Decongestant Spray for Eyes and Nose (8 x 5ml),£7.70,,https://www.lookfantastic.com/uriage-natural-decongestant-spray-for-eyes-and-nose-18-x-5ml/11241972.html,Mists,,
Nutra Organics Glow Mist 100ml,£26.66,,https://www.lookfantastic.com/nutra-organics-glow-mist-100ml/13307676.html,Mists,,
Piz Buin After Sun Instant Relief Mist Spray,£13.00,"Aqua, Glycerin, Isopropyl Palmitate, Petrolatum, Dimethicone, Hydrolyzed Hyaluronic Acid, Isohexadecane, C12-20 Alkyl Glucoside, Polysorbate 60, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C14-22 Alcohols, Sodium Hydroxide, Tocopherol, Benzyl Alcohol, Chlorphenesin, Parfum.",https://www.lookfantastic.com/piz-buin-after-sun-instant-relief-mist-spray/11755221.html,Mists,4.86,7 Reviews
MÁDARA Infinity Mist Probiotic Essence,£24.85,"Aqua, Alcohol, Galium Verum (Lady's bedstraw) Extract, Aroma, Betaine, Lactobacillus Ferment Lysate, Sodium PCA, Hydrolysed Glycosaminoglycans, Propanediol, Glycerin, Potassium Hydroxide, Potassium Sorbate, Sodium Benzoate, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Rhamnose, Glucose, Glucuronic Acid, Limonene, Linalool, Citral.",https://www.lookfantastic.com/madara-infinity-mist-probiotic-essence/12013036.html,Mists,,
Chantecaille Pure Rosewater Travel Size 25ml,£28.00,Rose De Mai and Volcanic Well Water,https://www.lookfantastic.com/chantecaille-pure-rosewater-travel-size-25ml/11377508.html,Mists,4.5,2 Reviews
Nutra Organics AfterSun Mist 50ml,£16.77,,https://www.lookfantastic.com/nutra-organics-aftersun-mist-50ml/13748424.html,Mists,,
Nutra Organics AfterSun Mist 100ml,£27.97,,https://www.lookfantastic.com/nutra-organics-aftersun-mist-100ml/13748425.html,Mists,,
Crystal Clear Revitalising Tonic 200ml,£20.99,"Aqua, Glycerin, PEG-400, Phenoxyethanol, Bis-PEG-18 Mathyl Ether Dimethyl Silane, PPG-26-Buteth-26, Tetrasodium EDTA, Parfum, PEG-40 Hydrogenated Castor Oil, Methoxy PEG-18, Citric Acid, Dehydroacetic Acid, tromethamine, Benzophenone-4, Cucumis Satis (cucumber) Fruit Extract, Polyglucuronic Acid, Potassium Sorbate, Algae (Algae Extract), BHT, Biotin, Benzyl Alcohol, Limonene, Hexyl Cinnamal, Linalool, Benzyl Benzoate, Cital, Alpha-Isomethyl Ionane, Butylphenyl Methypropional.",https://www.lookfantastic.com/crystal-clear-revitalising-tonic-200ml/12027055.html,Mists,4.52,29 Reviews
Elemis Pro-Collagen Rose Hydro-Mist 50ml,£40.80,"Aqua/Water/Eau, Rosa Damascena FlowerWater, Rosa Hybrid Flower Water, Phenoxyethanol, Glycerin, Squalane,Polyacrylate Crosspolymer-6, Hydroxyethyl Acrylate/Sodium AcryloyldimethylTaurate Copolymer, Disodium EDTA, Caprylic/Capric Triglyceride, Fragrance(Parfum), Ammonium Acryloyldimethyltaurate/VP Copolymer, Ethylhexylglycerin, Maris Aqua/Sea Water/Eau De Mer, Pentylene Glycol, Lactic Acid, Serine, Sodium Lactate, Sorbitol, Urea, Sodium Hydroxide, Padina Pavonica Thallus Extract, Citronellol, Geraniol, Polysorbate 60, Sorbitan Isostearate, Aster Tripolium Extract, Crithmum Maritimum Extract, Suaeda Maritima Flower/Leaf/Stem Extract, Citric Acid, Sodium Benzoate, Pavlova Lutheri Extract, T-Butyl Alcohol, Sodium Chloride, Chlorella Vulgaris Extract, Potassium Sorbate, Benzyl Salicylate, Allantoin, Pelargonium Graveolens (Geranium) Oil, Rosa Damascena Flower Oil,Rosa Damascena Extract.",https://www.lookfantastic.com/elemis-pro-collagen-rose-hydro-mist-50ml/12095040.html,Mists,4.79,28 Reviews
Natura Bissé C+C Vitamin Splash 200ml,£48.00,"Water (Aqua), Alcohol Denat., PEG-6 Caprylic/Capric Glycerides, Ethoxydiglycol, PEG-40 Hydrogenated Castor Oil, Citrus Aurantium Amara (Bitter Orange) Peel Extract, CitrusAurantium Dulcis (Orange) Flower Oil, Citrus Nobilis (Mandarin Orange) Oil, Citrus Limon (Lemon) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Propylene Glycol, Xylitylglucoside, Anhydroxylitol, Disodium EDTA, Xylitol, Arginine, Citric Acid, Sodium Hydroxide, Phenoxyethanol, Methylparaben, Ethylparaben, Butylparaben, Propylparaben, Fragrance (Parfum), Limonene, Linalool, Amyl Cinnamal, Geraniol, Citral.",https://www.lookfantastic.com/natura-bisse-c-c-vitamin-splash-200ml/11329131.html,Mists,,
ULTRASUN CLEAR SPRAY SPF30 - SPORTS FORMULA (150ML),£22.40,"Alcohol, Phenoxyethyl Caprylate, C12-15 Alkyl Benzoate, Octyldodecanol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, Diisopropyl Adipate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dibutyl Adipate, Aqua, Alcohol Denat., VA/Butyl Maleate/Isobornyl Acrylate Copolymer, Vitis Vinifera Seed Extract, Glycerin, Tocopheryl Acetate, 2,6-Dimethyl-7-octen-2-ol, Lecithin, Caprylic/Capric Triglyceride, Ascorbyl Tetraisopalmitate, Tocopherol, Ubiquinone.",https://www.lookfantastic.com/ultrasun-clear-spray-spf30-sports-formula-150ml/10570204.html,Mists,4.4,5 Reviews
Neutrogena Clear and Soothe Toning Mist 125ml,£6.20,"Aqua, Glycerin, Glycereth-26, Curcuma Longa Extract, Panthenol, Polysorbate 20, Citric Acid, Phenoxyethanol, Sodium Benzoate, Parfum, CI 15985 (PR-0000940).",https://www.lookfantastic.com/neutrogena-clear-and-soothe-toning-mist-125ml/12365130.html,Mists,4.0,1 Reviews
Holika Holika Good Cera Super Ceramide Mist,£18.95,"Water, Methylpropanediol, Pentylene Glycol, Glycerin, Diphenyl Dimethicone, Triethylhexanoin, Polyglyceryl-10 Myristate, Xanthan Gum, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Bacillus Ferment, Ethylhexylglycerin, Sodium Citrate, Hydrogenated Lecithin, Carbomer, Citric Acid, Disodium EDTA, Dipropylene Glycol, Butylene Glycol, Decyl Glucoside, Citrus Aurantium Bergamot Fruit Oil, Alteromon Ferment Filtrate, Lavender Angustifolia (Lavender) Oil, Chamomilla Recutita (Matricaria) Flower Oil, Citrus Aurantium Dulcis (Orange) Oil, Cymbopogon Schoenanthus Oil, Pelargonium Graveolens Flower Oil, Sodium Lauroyl Lactylate, Glycerylamidoethyl Methacrylate / Stearyl Methacrylatecopolymer, Phytosphingosine, Cholesterol, Ceramide NP, Ceramide AP, Ceramide EOP.",https://www.lookfantastic.com/holika-holika-good-cera-super-ceramide-mist/11693550.html,Mists,4.6,5 Reviews
Institut Esthederm Cellular Water Antioxidant Face Mist 100ml,£23.00,"Aqua, Propanediol, Sodium Citrate, Sodium Chloride, Hydrolyzed Hyaluronic Acid, Aminoethanesulfinic Acid, Carnosine, Potassium Chloride, Sodium Bicarbonate, Disodium Phosphate, Magnesium Sulfate, Potassium Phosphate, Calcium Chloride.",https://www.lookfantastic.com/institut-esthederm-cellular-water-antioxidant-face-mist-100ml/11688941.html,Mists,4.55,11 Reviews
Omorovicza Queen of Hungary Mist 30ml,£17.60,,https://www.lookfantastic.com/omorovicza-queen-of-hungary-mist-30ml/12134860.html,Mists,3.92,13 Reviews
NUXE Huile Prodigieuse Multi-Purpose Dry Oil 50ml,£20.00,"Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol [N2212/A].",https://www.lookfantastic.com/nuxe-huile-prodigieuse-multi-purpose-dry-oil-50ml/11401781.html,Mists,4.72,92 Reviews
Garnier Ambre Solaire Over Makeup Super UV Protection Mist SPF50 75ml,£13.00,"Butane, Aqua / Water, Homosalate, Dimethicone, Octocrylene, Glycerin, Ethylhexyl Salicylate, Dicaprylyl Carbonate, Nylon-12, Diisopropyl Sebacate, Butyl Methoxydibenzoylmethane, Styrene/Acrylates Copolymer, P-Anisic Acid, Tocopherol, Sodium Chloride, Sodium Dodecylbenzenesulfonate, Sodiumhyaluronate, Phenoxyethanol, Thermus Thermophillus Ferment, Peg-32, Peg-8 Laurate, Ethylhexyl Triazone, Triethanolamine, Polyglyceryl-6 Polyricinoleate, Poly C10-30 Alkyl Acrylate, Pentyleneglycol, Drometrizole Trisiloxane, Caprylyl Glycol, Disodiumedta, Methyl Methacrylate Crosspolymer, Potassium Sorbate, Scutellaria Baicalensis Root Extract, Parfum/ Fragrance(F.I.L C271556/1).",https://www.lookfantastic.com/garnier-ambre-solaire-over-makeup-super-uv-protection-mist-spf50-75ml/11469198.html,Mists,4.48,355 Reviews
Avène Thermal Spring Water Spray for Sensitive Skin 150ml,£10.00,"Avene Thermal Spring Water (Avene Aqua), Nitrogen.",https://www.lookfantastic.com/avene-thermal-spring-water-spray-for-sensitive-skin-150ml/11117569.html,Mists,4.73,64 Reviews
Yves Saint Laurent Top Secrets Glow Perfecting Mist 100ml,£31.00,,https://www.lookfantastic.com/yves-saint-laurent-top-secrets-glow-perfecting-mist-100ml/11791469.html,Mists,4.7,47 Reviews
Avène Thermal Spring Water Spray for Sensitive Skin 50ml,£4.31,"Avene Thermal Spring Water (Avene Aqua), Nitrogen.",https://www.lookfantastic.com/avene-thermal-spring-water-spray-for-sensitive-skin-50ml/11117570.html,Mists,4.87,47 Reviews
Dr.Jart+ Ceramidin Cream Mist,£21.60,,https://www.lookfantastic.com/dr.jart-ceramidin-cream-mist/12273427.html,Mists,4.82,73 Reviews
Neutrogena Hydro Boost Express Hydrating Spray 200ml,£5.49,"[PR-018323], Aqua, Glycerin, Isopropyl Palmitate, Petrolatum, Dimethicone, Sodium Hyaluronate, Polysorbate 60, Cetearyl Olivate, Sorbitan Olivate, C12-20 Alkyl Glucoside, C14-22 Alcohols, Isohexadecane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hydroxide, Tocopherol, Chlophenesin, Parfum, Benzyl Alcohol.",https://www.lookfantastic.com/neutrogena-hydro-boost-express-hydrating-spray-200ml/11671615.html,Mists,4.42,144 Reviews
Avène Thermal Spring Water Spray for Sensitive Skin 300ml,£11.63,"Avene Thermal Spring Water (Avene Aqua), Nitrogen.",https://www.lookfantastic.com/avene-thermal-spring-water-spray-for-sensitive-skin-300ml/11117568.html,Mists,4.87,177 Reviews
La Roche-Posay Anthelios Anti-Shine Sun Protection Invisible SPF50+ Face Mist 75ml,£14.32,"Butane, Aqua/Water, Homosalate, Octocrylene, Glycerin, Dimethicone, Ethylhexyl Salicylate, Dicaprylyl Carbonate, Nylon-12, Diisopropyl Sebacate, Butyl Methoxydibenzoylmethane, Styrene/Acrylates Copolymer, P-Anisic Acid, Caprylyl Glycol, Carnosine, Cyclohexasiloxane, Disodium EDTA, Drometrizole Trisiloxanel, Ethylhexyl Triazone, Methyl Methacrylate Crosspolymer, PEG-32, PEG-8 Laurate, Phenoxyethanol, Poly C10-30 Alkyl Acrylate, Polyglyceryl-6 Polyricinoleate, Sodium Chloride, Sodium Hyaluronate, Tocopherol, Parfum/Fragrance.",https://www.lookfantastic.com/la-roche-posay-anthelios-anti-shine-sun-protection-invisible-spf50-face-mist-75ml/11393009.html,Mists,4.51,430 Reviews
St. Tropez Self Tan Purity Face Mist 80ml,£18.00,"Aqua (Water), Dihydroxyacetone, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Benzyl Alcohol, Glycerin, Saccharide Isomerate, Citrus Nobilis (Mandarin Orange) Fruit Extract, Sodium Metabisulfite, Parfum (Fragrance), Panthenol, Hydrolyzed Hyaluronic Acid, Linalool, Butylene Glycol, Limonene, Hexyl Cinnamal, Citronellol, Hibiscus Sabdariffa Flower Extract, Citric Acid, Sodium Citrate, Potassium Sorbate.",https://www.lookfantastic.com/st.-tropez-self-tan-purity-face-mist-80ml/11648200.html,Mists,4.57,536 Reviews
Chantecaille Pure Rosewater 100ml,£70.00,"Rosa Centifolia Flower Water, Preservatives: Butylene Glycol, Glycerin, Chlorphenesin, Methyl Paraben.",https://www.lookfantastic.com/chantecaille-pure-rosewater-100ml/11219087.html,Mists,4.4,5 Reviews
Omorovicza Queen Of Hungary Mist (100ml),£49.60,"Aqua (Hungarian Thermal Water), Glycerin, Polysorbate 20, Phenoxyethanol, Pyrus Malus (Apple) Fruit Extract, Saccharomyces (Hungarian Thermal Water) Ferment Extract, Disodium EDTA, Ethylhexylglycerin, Mannitol, Malpighia Punicifolia (Acerola) Fruit Extract, Chlorella Vulgaris/Lupinus Albus Protein Ferment, Pectin, Rosa Damascena Flower Water, Citrus Aurantium Dulcis (Orange) Flower Water, Salvia Officinalis (Sage) Leaf Water, Phospholipids, Yeast Extract, Linalool, Geraniol, Citronellol.",https://www.lookfantastic.com/omorovicza-queen-of-hungary-mist-100ml/10448809.html,Mists,4.39,18 Reviews
NUXE Very Rose Refreshing Toning Mist 200ml,£18.00,"Aqua/Water, Hexylene Glycol, Rosa Damascena Flower Water, Glycerin, Parfum/Fragrance, Phenoxyethanol, Allantoin, Sodium Gluconate, Xylitylglucoside, Coco-Glucoside, Anhydroxylitol, Cetrimonium Bromide, Caprylyl/Capryl Glucoside, Xylitol, Citric Acid, Sodium Hydroxide [N4107/A].",https://www.lookfantastic.com/nuxe-very-rose-refreshing-toning-mist-200ml/12601908.html,Mists,5.0,12 Reviews
VICHY Mineralizing Thermal Spa Water,£9.00,15 clinical studies have proven the skin health benefits of Vichy Thermal Water. Recognized by the French Academy of Medicine for its soothing and fortifying properties. Completes every skin care regimen and is present in all Vichy products.,https://www.lookfantastic.com/vichy-mineralizing-thermal-spa-water/11091783.html,Mists,4.57,46 Reviews
Caudalie Beauty Elixir 100ml,£36.00,"Aqua/Water/Eau, Alcohol*, Citrus Aurantium Amara (Bitter Orange) Flower Water*, Parfum (Fragrance)*, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Potassium Alum, Glycerin*, Mentha Piperita (Peppermint) Oil*, Styrax Tonkinensis Resin Extract*, Commiphora Myrrha Resin Extract*, Melissa Officinalis (Balm Mint) Leaf Oil*, Rosa Damascena Flower Oil*, Vitis Vinifera (Grape) Fruit Extract*, Tocopherol*, Citral*, Limonene*, Linalool*, Citronellol*, Geraniol*, Farnesol*, Benzyl Benzoate*, Eugenol* (010/024) *Plant Origin.",https://www.lookfantastic.com/caudalie-beauty-elixir-100ml/10306472.html,Mists,4.63,212 Reviews
COOLA Refreshing Water Mist SPF15 50ml,£33.60,"Active Ingredients (Sunscreen): Avobenzone 2.0%, Homosalate 10.0%, Octisalate 5.0%, Octocrylene 5.5%.",https://www.lookfantastic.com/coola-refreshing-water-mist-spf15-50ml/12872394.html,Mists,4.88,8 Reviews
Emma Hardie Plump and Glow Hydrating Mist 90ml,£42.00,"Aqua (Water), Propanediol, Glycerin, Polysorbate 20, Ribose, Sodium Benzoate, Mica, Propylene Glycol, Phenoxyethanol, Potassium Sorbate, Parfum (Fragrance), Polypodium Vulgare Rhizome Extract, Geraniol, Limonene, Sodium Hydroxide, Aloe Barbadensis Leaf Juice Powder, Disodium EDTA, Panthenol, Citronellol, Citric Acid, Amaranthus Caudatus (Velvet Flower) Seed Extract, Sodium Hyaluronate, Linalool, Mentha Aquatica Extract, Tin Oxide, Cetraria Islandica Thallus Extract, Sphagnum Magellanicum Extract, Citral, Farnesol, Sorbic Acid, CI 77891 (Titanium Dioxide).",https://www.lookfantastic.com/emma-hardie-plump-and-glow-hydrating-mist-90ml/12184584.html,Mists,4.47,19 Reviews
Mauli Supreme Skin Rose Mist,£35.10,"Rosa Damascena Flower Water (Rose Floral Water), Aloe Barbadensis Leaf Juice (Aloe Vera Juice), Aqua, Sodium Hyaluronate (Hyaluronic Acid), Curcuma Longa Root Extract (Tumeric Extract), Melia Azadirachta Leaf Extract (Neem Extract), Ocimum Sanctum Extract (Tulsi Extract), Loniera Caprifolium Flower Extract (Japanese Honeysuckle), Lonicera Japonica Flower Extract (Japanese Honeysuckle).",https://www.lookfantastic.com/mauli-supreme-skin-rose-mist/12036905.html,Mists,1.0,1 Reviews
PIXI Glow Mist 80ml Glyolic Acid,£16.00,"Water, Olea Europaea (Olive) Fruit Oil, Dipropylene Glycol, Butylene Glycol, Propolis Extract, Niacinamide, Argania Spinosa Kernel Oil, Aloe Barbadensis Leaf Extract, Betaine, Sodium Hyaluronate, PEG/PPG-17/6 Copolymer, Panthenol, Carthamus Tinctorius (Safflower) Seed Oil, Persea Gratissima (Avocado) Oil, Oenothera Biennis (Evening Primrose) Oil, Rosa Canina Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Integrifolia Seed Oil, 1,2-Hexanediol, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Adenosine, Rose Flower Oil, Tagetes Minuta Flower Oil, Mentha Arvensis Leaf Oil, Elettaria Cardamomum Seed Oil, Thymus Vulgaris (Thyme) Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Vetiveria Zizanoides Root Oil, Cymbopogon Schoenanthus Oil, Pelargonium Graveolens Flower Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil.",https://www.lookfantastic.com/pixi-glow-mist-80ml-glyolic-acid/11105029.html,Mists,4.67,84 Reviews
