Name,Price,Ingredients,Product_Link,Category,Rating,Total_Reviews
Lancôme Confort Hydrating Gentle Sugar Scrub 100ml,£36.00,"Glycerin, Propylene Glycol, Sucrose, Mel / Honey, Ci 14700 / Red 4, Ci 17200 / Red 33, Sodium Hyaluronate, Argania Spinosa Shell Powder, Peg-30 Dipolyhydroxystearate, Arginine, Triethanolamine, Trideceth-6, Salicylic Acid, Panthenol, Propanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Rosa Damascena Flower Water, Citric Acid, Prunus Amygdalus Dulcis Oil / Sweet Almond Oil, Parfum / Fragrance.",https://www.lookfantastic.com/lancome-confort-hydrating-gentle-sugar-scrub-100ml/11785201.html,Exfoliators,4.93,15 Reviews
Drunk Elephant Protini Powerpeptide Resurf Serum 30ml,£74.00,"Water/Aqua/Eau, Glycerin, Lactic Acid, Dicaprylyl Carbonate, Squalane, Sodium Hydroxide, Glycine Max (Soya Bean) Seed Extract, Sclerocarya Birrea Seed Oil, Camellia Sinensis Seed Oil, Sodium PCA, Caprylic/Capric Triglyceride, Borago Officinalis Seed Oil, Tremella Fuciformis Polysaccharide, Tocotrienols, Sh-Oligopeptide-1, Sh-Oligopeptide-2, Sh-Polypeptide-1, Sh-Polypeptide-9, Sh-Polypeptide-11, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide-38, Palmitoyl Hexapeptide-12, Tripeptide-1, Pyrus Malus (Apple) Fruit Extract, Propanediol, Sodium Hyaluronate, Panthenol, Sodium Hyaluronate Crosspolymer, Sodium Lactate, PCA, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Adenosine, Nymphaea Alba Root Extract, Bacillus/Folic Acid Ferment Filtrate Extract, Symphytum Officinale Callus Culture Extract, Dextran, Oryza Sativa (Rice) Bran Oil, Linoleic Acid, Linolenic Acid, Butylene Glycol, Acetyl Glutamine, Coconut Alkanes, Coco-Caprylate/Caprate, Pentylene Glycol, Isomalt, Lecithin, Xanthan Gum, Aspartic Acid, Phytosphingosine, Phospholipids, Glycine Soja (Soya Bean) Sterols, Tocopherol, Citric Acid, Lactic Acid/Glycolic Acid Copolymer, Polyvinyl Alcohol, Phenoxyethanol, Sodium Benzoate, Hydroxypropyl Cyclodextrin, Polysorbate 20, Caprylyl Glycol, Phenylpropanol, Chlorphenesin, Carbomer, Glyceryl Caprylate, Ethylhexylglycerin.",https://www.lookfantastic.com/drunk-elephant-protini-powerpeptide-resurf-serum-30ml/13310310.html,Exfoliators,4.73,15 Reviews
Avène Gentle Exfoliating Gel 75ml,£16.25,"Avene Thermal Spring Water (Avene Aqua), Glycerin, Pentylene Glycol, Hydroxyethylacrylate/Sodium Acryloydimethyl Taurate Copolymer, Water (Aqua), Niacinamide, Coco-Glucoside, Cellulsoe, Cetrimonium Bromide, Citric Acid, Fragrance (Parfum), Glyceryl Oleate, Hydrogenated Vegetable Glycerides Citrate, Jojoba Esters, Polysorbate 60, Red 30 (Ci 73360), Sodium Salicylate, Sorbitan Isostearate, Talc, Tocopherol Trisodium Ethylenediamine Disuccinate, Zinc Gluconate.",https://www.lookfantastic.com/avene-gentle-exfoliating-gel-75ml/13895147.html,Exfoliators,4.67,9 Reviews
Fresh Sugar Face Polish Exfoliator (Various Sizes),£23.00,"Sucrose, Propylene Glycol Dicaprylate/Dicaprate, PEG-7 Glyceryl Cocoate, Stearalkonium Hectorite, Fragaria Vesca (Strawberry) Fruit Extract, Euphorbia Cerifera (Candelilla) Wax, Mangifera Indica (Mango) Seed Butter, Propylene Carbonate, Parfum (Fragrance), Limonene, Limnanthes Alba (Meadowfoam) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Domestica Seed Oil, Fructose, Glucose, Tocopheryl Acetate, Caramel, Glycerin, Aqua (Water), Potassium Sorbate, BHT, Citral <10273/A>.",https://www.lookfantastic.com/fresh-sugar-face-polish-exfoliator-various-sizes/13127436.html,Exfoliators,4.69,13 Reviews
Avène Cicalfate+ Restorative Protective Cream 100ml,£16.00,"Avene Thermal Spring Water (Avene Aqua), Caprylic/Capric Triglyceride, Mineral Oil (Paraffinum Liquidum), Glycerin, Hydrogenated Vegetable Oil, Zinc Oxide, Propylene Glycol, Polyglyceryl-2 Sesquiisostearate, Peg-22/Dodecyl Glycol Copolymer, Aluminum Stearate, Aquaphilus Dolomiae Ferment Filtrate, Arginine, Beeswax (Cera Alba), Copper Sulfate, Magnesium Stearate, Magnesium Sulfate, Microcrystalline Wax (Cera Microcristallina), Tromethamine, Zinc Sulfate.",https://www.lookfantastic.com/avene-cicalfate-restorative-protective-cream-100ml/12715477.html,Exfoliators,4.88,25 Reviews
Clinique 7 Day Scrub Cream Rinse-Off Formula 100ml,£25.00,,https://www.lookfantastic.com/clinique-7-day-scrub-cream-rinse-off-formula-100ml/11144733.html,Exfoliators,4.8,65 Reviews
AMELIORATE Transforming Clarity Facial Serum 30ml,£11.20,"Aqua/Water/Eau, Niacinamide, Glycerin, Dicaprylyl Carbonate, Salix Alba (Willow) Bark Extract, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethyl Isosorbide, Polyglyceryl-3 Cocoate, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate, Butylene Glycol, Morinda Citrifolia Leaf Extract, Fragrance (Parfum), Pentylene Glycol, 3-O-Ethyl Ascorbic Acid, Ethylhexylglycerin, Lactic Acid, Serine, Sodium Lactate, Sorbitol, Urea, Hydroxypinacolone Retinoate, Biosaccharide Gum-1, Benzyl Salicylate, Hexyl Cinnamal, Rhizobian Gum, Sodium Hyaluronate, Citric Acid, Sodium Chloride, Limonene, Chlorphenesin, Allantoin, Codium Tomentosum Extract, Ecklonia Cava Extract, Gelidium Cartilagineum Extract, Hizikia Fusiforme Extract, Tocopherol, Sodium Hydroxide.",https://www.lookfantastic.com/ameliorate-transforming-clarity-facial-serum-30ml/12673824.html,Exfoliators,4.66,71 Reviews
Elemis Superfood Midnight Facial 50ml,£39.10,"Aqua/Water/Eau, PEG-8, Glycerin, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Dicaprylyl Carbonate, Sodium Polyacrylate, Butyrospermum Parkii (Shea) Butter, Hydroxyacetophenone, Phenoxyethanol, Theobroma Cacao (Cocoa) Seed Butter, Fragrance (Parfum), Carbomer, Disodium EDTA, Alpha-Glucan Oligosaccharide, Bentonite, Chondrus Crispus (Carrageenan) Extract, Passiflora Edulis Seed Oil, Limonene, Citrus Aurantium Dulcis (Orange) Peel Oil, Propanediol, Glyceryl Acrylate/Acrylic Acid Copolymer, Linalool, Benzyl Alcohol, Citronellol, Lithothamnion Calcareum Extract, Sodium Hydroxide, Theobroma Cacao (Cocoa) Seed Extract, Litsea Cubeba Fruit Oil, Citrus Aurantifolia (Lime) Oil, Musa Sapientum (Banana) Flower Extract, Citral, Myrciaria Dubia Fruit Extract, Tocopherol, Dehydroacetic Acid, Sodium Benzoate, Citric Acid, Potassium Sorbate.",https://www.lookfantastic.com/elemis-superfood-midnight-facial-50ml/13207745.html,Exfoliators,4.77,129 Reviews
NIP+FAB Teen Skin Fix Salicylic Acid Tonic 100ml,£14.95,"Aqua (Water), Polysorbate 20, Hamamelis Virginiana (Witch Hazel) Water, PEG-40 Hydrogenated Castor Oil, Salicylic Acid, Propanediol, Alcohol, Glycerin, Sodium Hydroxymethylglycinate, Allantoin, Disodium EDTA, Panthenol, Parfum (Fragrance), Sodium Hydroxide, Benzyl Salicylate, Sodium Hyaluronate, Nelumbo Nucifera Flower Extract, Nymphaea Coerulea Flower Extract.",https://www.lookfantastic.com/nip-fab-teen-skin-fix-salicylic-acid-tonic-100ml/11775996.html,Exfoliators,4.46,26 Reviews
PIXI Glow Tonic 250ml (Worth £25.00),£18.00,"Water/Aqua/Eau, Aloe Barbadensis Leaf Juice, Glycolic Acid, Butylene Glycol, Glycerin, Sodium Hydroxide, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Hexylene Glycol, Fructose, Glucose, Sucrose, Urea, Dextrin, Alanine, Glutamic Acid, Aspartic Acid, Hexyl Nicotinate, Panax Ginseng Root Extract, Ethylhexylglycerin, Disodium EDTA, Biotin, Panthenol, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Fragrance (Parfum), Caramel, Red 4 (CI 14700).",https://www.lookfantastic.com/pixi-glow-tonic-glycolic-acid-toner-250ml/11200055.html,Exfoliators,4.7,641 Reviews
Medik8 C-Tetra Serum 30ml,£39.00,"Simmondsia Chinensis (Jojoba) Seed Oil, Cyclopentasiloxane, Cyclohexasiloxane, Tetrahexyldecyl Ascorbate, Citrus Grandis (Grapefruit) Peel Oil, Tocopheryl Acetate, PPG-12/SMDI Copolymer, Limonene, Citral, Linalool, Geraniol.",https://www.lookfantastic.com/medik8-c-tetra-serum-30ml/11795619.html,Exfoliators,4.68,377 Reviews
La Roche-Posay Effaclar Clarifying Lotion 200ml,£16.00,"Water, Alcohol Denat., Glycerin,sodium Citrate, Propylene Glycol, PEG-60 Hydrogenated Castor Oil, Disodium EDTA, Capryloyl Salicylic Acid, Citric Acid, Salicylic Acid, Fragrance.",https://www.lookfantastic.com/la-roche-posay-effaclar-clarifying-lotion-200ml/11091820.html,Exfoliators,4.58,359 Reviews
Elemis Papaya Enzyme Peel 50ml,£33.15,"Aqua/Water/Eau, Propylene Glycol, Octyldodecanol, Glyceryl Stearate SE, Cetearyl Alcohol, Glycerin, C12-16 Alcohols, Helianthus Annuus (Sunflower) Seed Oil, Niacinamide (Vitamin B3), Xanthan Gum, Phenoxyethanol, Palmitic Acid, Hydrogenated Lecithin, Fragrance (Parfum), Papain, Chlorphenesin, Lactis Proteinum/Milk Protein/Protéine Du Lait, Ananas Sativus (Pineapple) Fruit Extract, Sodium Dehydroacetate, Disodium EDTA, Porphyridium Cruentum (Red Algae) Extract, Cinnamyl Alcohol, Fucus Vesiculosus (Bladderwrack) Extract, Capsicum Annuum Fruit Extract, Tocopherol, Citronellol, Geraniol, Limonene, Citral, Mentha Arvensis (Mint) Leaf Oil, Cuminum Cyminum (Cumin) Seed Oil.",https://www.lookfantastic.com/elemis-papaya-enzyme-peel-50ml/10365474.html,Exfoliators,4.68,130 Reviews
Origins GinZing Refreshing Scrub Cleanser 150ml,£21.00,,https://www.lookfantastic.com/origins-ginzing-refreshing-scrub-cleanser-150ml/11138333.html,Exfoliators,4.71,83 Reviews
Caudalie Vinopure Blemish Control Salicylic Serum 30ml,£34.00,"Aqua/Water/Eau, Rosa Damascena Flower Water, Alcohol, Niacinamide, Butylene Glycol, Palmitoyl Grape Seed Extract, Xanthan Gum, Salicylic Acid, Sodium Hyaluronate, Tocopherol, Pelargonium Graveolens Flower Oil, Sodium Hydroxide, Mentha Piperita (Peppermint) Oil, Citral, Cymbopogon Citratus Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Citronellol, Geraniol, Sodium Phytate, Linalool, Lavandula Hybrida Oil, Melissa Officinalis Leaf Oil, Limonene (184/144).",https://www.lookfantastic.com/caudalie-vinopure-blemish-control-salicylic-serum-30ml/13092208.html,Exfoliators,4.6,62 Reviews
Liz Earle Gentle Face Exfoliator 75ml,£18.00,"Aqua (Water), Caprylic/Capric Triglyceride, Theobroma Cacao (Cocoa) Seed Butter, Jojoba Esters, Cetearyl Alcohol, Cetyl Esters, Glycerin, Cera Alba (Beeswax), Sorbitan Stearate, Polysorbate 60, Eucalyptus Globulus Leaf Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Panthenol, Benzoic Acid, Dehydroacetic Acid, Limonene, Sodium Hydroxide, Ethylhexylglycerin, Citric Acid.",https://www.lookfantastic.com/liz-earle-gentle-face-exfoliator-75ml/13129506.html,Exfoliators,4.78,60 Reviews
Skin Doctors Exfoliating Crystals 100ml,£17.03,,https://www.lookfantastic.com/skin-doctors-exfoliating-crystals-100ml/11229092.html,Exfoliators,4.38,8 Reviews
Medik8 Pore Refining Scrub 75ml,£32.00,"Aqua (Water), Glycerin, Diatomaceous Earth, Jojoba Esters, Caprylic/Capric Triglyceride, Behenyl Alcohol, Kaolin, Niacinamide, Dicaprylyl Ether, Xanthan Gum, Cetyl Alcohol, Salicylic Acid, Palmitic Acid, Glycol Distearate, Glyceryl Stearate SE, Sodium Stearoyl Glutamate, Mandelic Acid, Stearic Acid, Citrus Reticulata (Tangerine) Peel Oil, Titanium Dioxide (Nano), Sucrose Stearate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Dimethicone, Phenethyl Alcohol, Citric Acid, Caprylyl Glycol, Allantoin, Tocopheryl Acetate, Potassium Sorbate, Hamamelis Virginiana (Witch Hazel) Water, Sodium Hydroxide, Carbomer, Phytic Acid, Alcohol, Myristic Acid, Trisodium Ethylenediamine Disuccinate, Passiflora Incarnata (Passionflower) Flower Extract, Tocopherol, Limonene.",https://www.lookfantastic.com/medik8-pore-refining-scrub-75ml/11795630.html,Exfoliators,4.67,42 Reviews
Medik8 Press and Glow Tonic 200ml,£28.00,"Aqua (Water), Gluconolactone, Glycerin, Hydrolyzed Opuntia Ficus-Indica Flower Extract, Euterpe Oleracea Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Sodium Hydroxide, Sodium Citrate, Hydroxyacetophenone, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",https://www.lookfantastic.com/medik8-press-and-glow-tonic-200ml/12708819.html,Exfoliators,4.7,126 Reviews
The Ordinary Glycolic Acid 7% Toning Solution 240ml,£11.50,"Aqua (Water), Glycolic Acid, Rosa damascena flower water, Centaurea cyanus flower water, Aloe Barbadensis Leaf Water, Propanediol, Glycerin, Triethanolamine, Aminomethyl Propanol, Panax Ginseng Root Extract, Tasmannia Lanceolata Fruit/Leaf Extract, Aspartic Acid, Alanine, Glycine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glutamic Acid, Arginine, PCA, Sodium PCA, Sodium Lactate, Fructose, Glucose, Sucrose, Urea, Hexyl Nicotinate, Dextrin, Citric Acid, Polysorbate 20, Gellan Gum, Trisodium Ethylenediamine Disuccinate, Sodium Chloride, Hexylene Glycol, Potassium Sorbate, Sodium Benzoate, 1,2-Hexanediol, Caprylyl Glycol.",https://www.lookfantastic.com/the-ordinary-glycolic-acid-7-toning-solution-240ml/11429303.html,Exfoliators,4.63,730 Reviews
First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226g,£27.00,"Pumice, Water/Aqua/Eau, Glycolic Acid, Sodium Cocoyl Isethionate, Lactic Acid, Dimethicone, Stearic Acid, Cetearyl Alcohol, Sodium Hydroxide, Palmitic Acid, Glycerin, C12-15 Alkyl Benzoate, Sorbitol, Colloidal Oatmeal, Tocopherol, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Salix Nigra (Willow) Bark Extract, Bisabolol, Hydrogenated Coconut Acid, Xanthan Gum, Steareth-20, Steareth-21, Myristic Acid, Sodium Isethionate, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Leuconostoc/Radish Root Ferment Filtrate, EDTA.",https://www.lookfantastic.com/first-aid-beauty-kp-bump-eraser-body-scrub-with-10-aha-226g/12208246.html,Exfoliators,4.61,128 Reviews
PIXI Glow Tonic Glycolic Acid Toner 100ml,£10.00,"Water/Aqua/Eau, Aloe Barbadensis Leaf Juice, Glycolic Acid, Butylene Glycol, Glycerin, Sodium Hydroxide, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Hexylene Glycol, Fructose, Glucose, Sucrose, Urea, Dextrin, Alanine, Glutamic Acid, Aspartic Acid, Hexyl Nicotinate, Panax Ginseng Root Extract, Ethylhexylglycerin, Disodium EDTA, Biotin, Panthenol, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Fragrance (Parfum), Caramel, Red 4 (CI 14700).",https://www.lookfantastic.com/pixi-glow-tonic-glycolic-acid-toner-100ml/11537217.html,Exfoliators,4.6,346 Reviews
ESPA Refining Skin Polish 55ml,£32.00,"Aqua (Water), Solum Diatomeae (Diatomaceous Earth), Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate Se, Coco-Glucoside, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Coconut Alcohol, Glycerin, Cera Alba (Beeswax), Sorbitol, Phenoxyethanol, Benzyl Alcohol, Fragrance (Parfum), Sodium Pca, Pelargonium Graveolens Oil, Sclerotium Gum, Copernicia Cerifera (Carnauba) Wax, Sucrose Cocoate, Benzoic Acid, Sodium Lactate, Styrax Tonkinensis Resin Extract, Geraniol, Dehydroacetic Acid, Linalool, Rosa Damascena Flower Oil, Ethylhexylglycerin, Caprylyl Glycol, Citronellol, Glucose, Tocopherol, Beta-Carotene, Daucus Carota Sativa (Carrot) Root Extract, Daucus Carota Sativa (Carrot) Seed Oil, Ascorbyl Palmitate.",https://www.lookfantastic.com/espa-refining-skin-polish/12226531.html,Exfoliators,4.89,131 Reviews
Dermalogica Daily Microfoliant (74g),£65.00,"Rice Enzymes: Loosens dead skin cells that clog pores, gently exfoliates.",https://www.lookfantastic.com/dermalogica-daily-microfoliant-74g/10362640.html,Exfoliators,4.72,212 Reviews
Frank Body Original Coffee Scrub 200g,£11.19,"Coffea Robusta Seed Powder (Coffee), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Water (Aqua), Sodium Chloride (Salt), Sucrose (Brown Sugar), Citrus Aurantium Dulcis (Orange) Oil, Tocopherol (Vitamin E), Glycine Soja (Soybean) Oil, Benzyl Alcohol (Cinnamon Derived). Total Naturally Derived: 100%.",https://www.lookfantastic.com/frank-body-original-coffee-scrub-200g/11771303.html,Exfoliators,4.62,68 Reviews
