Name,Price,Ingredients,Product_Link,Category,Rating,Total_Reviews
ZitSticka KILLA - Clarifying Microdart Patch Kit,£27.00,"Swab: Alcohol, Water, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Tocopheryl Acetate, Salicylic Acid.",https://www.lookfantastic.com/zitsticka-killa-clarifying-microdart-patch-kit/12904869.html,Masks,4.4,48 Reviews
NuFACE Hydrating Aqua Gel 97.6ml,£43.20,"Water/Aqua/Eau, Propanediol, Sea Silt Extract, Hydrolyzed Hyaluronic Acid, Adenosine, Olivine Extract, Tremella Fuciformis Sporocarp Extract, Betaine, Glycerin, Carbomer, Hydroxyethylcellulose, Ethylhexylglycerin, Caprylyl Glycol, Sodium Citrate, Tocopherol, Benzyl Alcohol, Glyceryl Caprylate, Glyceryl Undecylenate, Potassium Sorbate, Disodium Phosphate, Sodium Phosphate, Sodium Metabisulfite, Phenoxyethanol, Sodium Hydroxide, Sodium Nitrate. May contain Citric Acid.",https://www.lookfantastic.com/nuface-hydrating-aqua-gel-97.6ml/13036302.html,Masks,4.39,23 Reviews
La Roche-Posay Effaclar Mask,£17.90,"Aqua / Water, Kaolin, Argilla / Magnesium Aluminum Silicate, Propanediol, Panthenol, Glycerin, Caprylic/Capric Triglyceride, CI 77891, Titanium Dioxide, Cetearyl Alcohol, Zea Mays Starch / Corn Starch, Cellulose, Ceteareth-20, Lecithin, Caprylyl Glycol, Citric Acid, Xanthan Gum, Tocopherol, Phenoxyethanol, Parfum / Fragrance, (Code F.I.L.: B188052/1).",https://www.lookfantastic.com/la-roche-posay-effaclar-mask/11434755.html,Masks,4.58,81 Reviews
BeautyPro Retinol Face Mask 22ml,£4.95,"Undaria Pinnatifida Extract, Sargassum Fulvellum Extract, Ecklonia Cava Extract, Pentylene Glycol, Glycerin, Hibiscus Esculentus Fruit Extract, Dioscorea Opposita Root Extract, Linum Usitatissimum Seed Extract, Salvia Hispanica Seed Extract, Adenosine, Aqua, Caprylic/Capric Triglyceride, Polysorbate 20, Polycaprolactone, Retinol, Lecithin, Ceramide NP, Sodium Magnesium Silicate, Phaseolus Radiatus Seed Extract, BHT, Avena Sativa (Oat) Meal extract, Decyl Glucoside, Pinus Sylvestris Leaf Oil, Limonene.",https://www.lookfantastic.com/beautypro-retinol-face-mask-22ml/13884309.html,Masks,4.54,26 Reviews
Garnier SkinActive Moisture Bomb Vitamin C Sheet Mask 28g,£3.49,"Aqua / Water, Glycerin, Butylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Ascorbyl Glucoside, Biosaccharide Gum-1, Citric Acid, Citronellol, Citrus Limon Fruit Extract / Lemon Fruit Extract, Disodium EDTA, Hydrogenated Lecithin, Hydroxyacetophenone, Isopropyl Lauroyl Sarcosinate, Linalool, Mannose, Niacinamide, Phenoxyethanol, Phenylethyl Resorcinol, Sodium Hyaluronate, Xanthan Gum, Parfum / Fragrance (F.I.L C263774/1)",https://www.lookfantastic.com/garnier-skinactive-moisture-bomb-vitamin-c-sheet-mask-28g/13170077.html,Masks,4.7,71 Reviews
AMELIORATE Restorative Facial Mask 75ml,£8.80,"Aqua/Water/Eau, Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Lactococcus Ferment Lysate, C12-15 Alkyl Benzoate, Oleic/Linoleic/Linolenic Polyglycerides, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Phenoxyethanol, Carbomer, Fragrance (Parfum), Pentylene Glycol, Lactic Acid, Ethylhexylglycerin, Disodium EDTA, Hydrolyzed Milk Protein, Sodium Lauroyl Lactylate, Serine, Sodium Lactate, Sorbitol, Urea, Sodium Chloride, Linalool, Citronellol, Ceramide NP, Sodium Benzoate, Citrus Aurantium Dulcis (Orange) Oil, Limonene, Coumarin, Ceramide Ap, Phytosphingosine, Cholesterol, Juniperus Mexicana Oil, Alpha-Isomethyl Ionone, Xanthan Gum, Sodium Hyaluronate, Allantoin, Pelargonium Graveolens Oil, Geraniol, Sodium Hydroxide, Ceramide EOP.",https://www.lookfantastic.com/ameliorate-restorative-facial-mask-75ml/12741216.html,Masks,4.36,76 Reviews
BeautyPro Detoxifying Foaming Cleansing Sheet Mask with Activated Charcoal,£4.95,"Key Ingredients: Activated Charcoal Extract, Extracts of Lime, Lemon, Apple, Orange and Grapefruit, Ginseng Root, Chamomile, Pomegranate, Witch Hazel, Tomato, Lavender, Rose Water, Tea Tree.",https://www.lookfantastic.com/beautypro-detoxifying-foaming-cleansing-sheet-mask-with-activated-charcoal/11432736.html,Masks,4.68,34 Reviews
PURITO Centella Green Level Eye Cream 30ml,£17.80,"Centella Asiatica Extract, Water, Hydrogenated Poly, Glycerin, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Cetyl Alcohol, 1,2-Hexanediol, Butylene Glycol, Dipropylene Glycol, Methyl Trimethicone, Pentaerythrityl Tetraisostearate, Dipentaerythrityl Hexa C5-9 Acid Esters, Potassium Cetyl Phosphate, Sodium Hyaluronate, Butyrospermum Parkii Butter, Panthenol, Palmitoyl Dipeptide-10, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Polyglyceryl-2 Stearate, Asiaticoside, Asiatic Acid, Madecassic Acid, Stearic Acid, Glyceryl Stearate, Stearyl Alcohol, Macadamia Ternifolia Seed Oil, Limnanthes Alba Seed Oil, Argania Spinosa Kernel Oil, Caprylyl Glycol, Cetearyl Olivate, Sorbitan Olivate, Camellia Sinensis Leaf Extract, Pancratium Maritimum Extract, Acetyl Glucosamine, Ceramide NP, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Adenosine, Tromethamine, Carbomer, Disodium EDTA, Lavandula Angustifolia Oil, Citrus Aurantium Bergamia Fruit Oil, Linalool, Limonene.",https://www.lookfantastic.com/purito-centella-green-level-eye-cream-30ml/13455588.html,Masks,4.2,5 Reviews
Elemis Papaya Enzyme Peel 50ml,£33.15,"Aqua/Water/Eau, Propylene Glycol, Octyldodecanol, Glyceryl Stearate SE, Cetearyl Alcohol, Glycerin, C12-16 Alcohols, Helianthus Annuus (Sunflower) Seed Oil, Niacinamide (Vitamin B3), Xanthan Gum, Phenoxyethanol, Palmitic Acid, Hydrogenated Lecithin, Fragrance (Parfum), Papain, Chlorphenesin, Lactis Proteinum/Milk Protein/Protéine Du Lait, Ananas Sativus (Pineapple) Fruit Extract, Sodium Dehydroacetate, Disodium EDTA, Porphyridium Cruentum (Red Algae) Extract, Cinnamyl Alcohol, Fucus Vesiculosus (Bladderwrack) Extract, Capsicum Annuum Fruit Extract, Tocopherol, Citronellol, Geraniol, Limonene, Citral, Mentha Arvensis (Mint) Leaf Oil, Cuminum Cyminum (Cumin) Seed Oil.",https://www.lookfantastic.com/elemis-papaya-enzyme-peel-50ml/10365474.html,Masks,4.68,130 Reviews
Garnier Moisture Bomb Pomegranate Hydrating Face Sheet Mask,£3.49,"Aqua / Water, Propylene, Glycol, Glycerin, Alcohol, P-Anisic Acid, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid, Copolymer Hamamelis Virginiana Leaf Water / Witch Hazel Leaf Water, Hydroxyethylcellulose, Limonene, Mannose, Methylparaben,Peg-40 Hydrogenated Castor Oil, Phenoxyethanol, Potassium Hydroxide, Potassium Sorbate, Propylparaben, Punica Granatum Fruit Extract, Pvm/Ma Copolymer, Sodium Benzoate, Sodium Hyaluronate, Sorbic Acid, Sorbitol, Xanthan Gum, Parfum / Fragrance. (F.I.L. B184590/2).",https://www.lookfantastic.com/garnier-moisture-bomb-pomegranate-hydrating-face-sheet-mask/11919605.html,Masks,4.91,66 Reviews
Garnier Pure Active Intensive Anti Blackhead Charcoal Nose Strips ,£6.99,"967381, PVP, VP / VA Copolymer, Alcohol Denat., Aqua / Water, CI 77499 / Iron Oxides, Dimethicone, Charcoal Powder, (F.I.L B215404/1).",https://www.lookfantastic.com/garnier-pure-active-intensive-anti-blackhead-charcoal-nose-strips/11994204.html,Masks,4.35,62 Reviews
Vitamasques Black Gold Dust Sheet Mask 20ml,£3.00,"Aqua (Water), Dipropylene Glycol, Glycerin, Alcohol, Butylene Glycol, Paeonia Su Ruticosa Root Extract, Centella Asiatica Extract, 1,2-Hexanediol, PEG-60 Hydrogenated Castor Oil, Chamomilla Recutita Flower Extract, Carbomer, Glyceryl Caprylate, Hydroxyethylcellulose, Xanthan Gum, Ethylhexylglycerin, Potassium Hydroxide, Sodium Hyaluronate, CI 77480 (Gold)(20 Ppm), Charcoal Powder, Lavandula Angustifolia (Lavender) Extract, Salvia O Cinalis (Sage) Leaf Extract, Malva Sylvestris (Mallow) Flower Extract, Scabiosa Arvensis Extract, Disodium EDTA, Parfum (Fragrance).",https://www.lookfantastic.com/vitamasques-black-gold-dust-sheet-mask-20ml/11677956.html,Masks,4.53,47 Reviews
Garnier Hyaluronic Acid and Orange Juice Hydrating Brightening Eye Sheet Mask 6g,£3.49,"968179 03, Aqua / Water, Propylene Glycol, Glycerin, Camellia Sinensis Leaf Extract, PVM/MA Copolymer, Potassium Hydroxide, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hyaluronate, P-Anisic Acid, Mannose, Dipotassium Glycyrrhizate, Hydrogenated Starch Hydrolysate, Hydroxyacetophenone, Hydroxyethylcellulose, Citric Acid, Citrus Aurantium Dulcis Juice / Orange Juice, Xanthan Gum, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, (F.I.L. C215552/1).",https://www.lookfantastic.com/garnier-hyaluronic-acid-and-orange-juice-hydrating-brightening-eye-sheet-mask-6g/11850177.html,Masks,4.49,82 Reviews
The Ordinary Salicylic Acid 2% Masque 50ml,£12.60,"Aqua (Water), Kaolin, Squalane, Glycerin, Dimethyl Isosorbide, Silica Cetyl Silylate, Salicylic Acid, Sodium Polyacrylate, Pentylene Glycol, Charcoal Powder, 4-t-Butylcyclohexanol, Sclerotium Gum, Acacia Senegal Gum, Xanthan Gum, Phytic Acid, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Phenoxyethanol, Parfum (Fragrance).",https://www.lookfantastic.com/the-ordinary-salicylic-acid-2-masque-50ml/12159808.html,Masks,4.54,74 Reviews
Clinique Moisture Surge Overnight Mask 100ml,£38.50,,https://www.lookfantastic.com/clinique-moisture-surge-overnight-mask-100ml/11144744.html,Masks,4.81,94 Reviews
Garnier Moisture Bomb Sakura Hydrating Face Sheet Mask for Dull Skin 32g,£3.49,"Aqua / Water, Propylene Glycol, Glycerin, Prunus Yedoensis Leaf Extract, Peg-40 Hydrogenated Castor Oil, Pvm/Ma Copolymer, Potassium Hydroxide, Glyceryl , Acrylate/Acrylic Acid Copolymer, Sodium Hyaluronate, P-Anisic Acid, Mannose, Dipotassium Glycyrrhizate, Hydrogenated Starch Hydrolysate, Hydroxyacetophenone, Hydroxyethylcellulose, Xanthan Gum, Butylene Glycol, Phenoxyethanol, Limonene, Parfum / Fragrance, (F.I.L B198967/1).",https://www.lookfantastic.com/garnier-moisture-bomb-sakura-hydrating-face-sheet-mask-for-dull-skin-32g/11919606.html,Masks,4.74,47 Reviews
COSRX Acne Pimple Master Patch (Worth £6.00),£5.99,"Cellulose Gum, Styrene Isoprene Styrene Block Copolymer, Polyisobutylene, Petroleum Resin, Polyurethane Film, Liquid Paraffin, Tetrakis Methane.",https://www.lookfantastic.com/cosrx-acne-pimple-master-patch-24-patches/11401172.html,Masks,4.38,234 Reviews
COSRX Master Patch Intensive (36 Pack),£11.19,"Cellulose Gum, Hydrogenated Poly(C6-20 Olefin), Polyisobutene, Styrene/Isoprene Copolymer, Salicylic Acid, Melaleuca Alternifolia (TeaTree) Leaf Oil.",https://www.lookfantastic.com/cosrx-master-patch-intensive-36-pack/13674764.html,Masks,4.55,51 Reviews
Kiehl's Ultra Facial Cream SPF30 (Various Sizes),£35.00,"Aqua/Water, Glycerin, Octocrylene, Homosalate, Ethylhexyl Salicylate, Squalane, Butyl Methoxydibenzoylmethane, Dimethicone, PEG-100 Stearate, Glyceryl Stearate, Silica, Octyldodecanol, Stearic Acid, Phenoxyethanol, Palmitic Acid, Tocopherol, Dicaprylyl Carbonate, Steareth-100, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ophiopogon Japonicus Root Extract, Carbomer, Chlorphenesin, Capryloyl Salicylic Acid, Caprylyl Glycol, Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium EDTA, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Oil, Limonene, Ectoin, Hydrolyzed Hyaluronic Acid, Myristic Acid, Mentha Piperita Oil/Peppermint Oil, Pseudoalteromonas Ferment Extract, Ethylhexylglycerin, Linalool, Salicylic Acid.",https://www.lookfantastic.com/kiehl-s-ultra-facial-cream-spf30-various-sizes/12916120.html,Masks,4.1,50 Reviews
The INKEY List Succinic Acid Treatment 15ml,£11.00,"Water (Aqua/Eau), Caprylic/Capric Triglyceride, Glyceryl Stearate SE, Stearic Acid, Cetearyl Alcohol, Colloidal Sulfur, Glycerin, Succinic Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Salicylic Acid, Phenoxyethanol, Squalane, Benzyl Alcohol, Sodium Hyaluronate, Polysorbate 60, Ethylhexylglycerin, Sodium Hydroxide, Dehydroacetic Acid, Malachite Extract, Sorbitan Isostearate, Trisodium Ethylenediamine Disuccinate, CI 75810 (Chlorophyllin-Copper Complex).",https://www.lookfantastic.com/the-inkey-list-succinic-acid-treatment-15ml/12806730.html,Masks,4.4,137 Reviews
BEAUTYPRO Hyaluronic Acid Hydrating Facial Sheet Mask,£5.95,"Glycine Soja (Soybean) Seed Extract, Glycerin, Pentylene Glycol, Capsicum Annuum Fruit Extract, Hyaluronic Acid, Lavandula Angustifolia (Lavender) Oil, Decyl Glucoside, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosa Canina Fruit Extract, Linalool.",https://www.lookfantastic.com/beautypro-hyaluronic-acid-hydrating-facial-sheet-mask/11855347.html,Masks,4.45,38 Reviews
PIXI FortifEYE Eye Patches serum (30 Pairs),£22.00,"Aqua/Water/Eau, Glycerin, Carrageenan, Cocos Nucifera (Coconut) Fruit Extract, Pinus Sylvestris Leaf",https://www.lookfantastic.com/pixi-fortifeye-eye-patches-serum-30-pairs/12040114.html,Masks,4.42,84 Reviews
PURIFIDE by Acnecide 3-in-1 Power Patch Salicylic Acid Spot Patches for Blemish-Prone Skin 36 Spot Stickers,£9.99,"Acrylates Copolymer, Aqua, Alcohol Denat., Vinyl Caprolactam/Vp/Dimethylaminoethyl Methacrylate Copolymer, Pvp, Salicylic Acid, Houttuynia Cordata Extract, Sorbic Acid, Butylene Glycol, Epilobium Angustifolium Flower/Leaf/Stem Extract, Sodium Hydroxide, Phenoxyethanol, Centella Asiatica Extract, 1,2-Hexanediol, Sodium Metabisulfite, Melaleuca Alternifolia (Tea Tree) Extract, Madecassoside.",https://www.lookfantastic.com/purifide-by-acnecide-3-in-1-power-patch-salicylic-acid-spot-patches-for-blemish-prone-skin-36-spot-stickers/14845378.html,Masks,3.9,10 Reviews
BeautyPro Nourishing Collagen Sheet Mask with Olive Extract,£3.96,"Key Ingredients: Marine Collagen, Vitamin-C, Aloe Vera, Extracts of Bearberry, Licorice Root, Portulaca Flower, Sophora Angustifolia Natural Plant Extract, Chamomile, Boswellia Serrata Plant Extract, Pomegranate, Witch Hazel.",https://www.lookfantastic.com/beautypro-nourishing-collagen-sheet-mask-with-olive-extract/11432735.html,Masks,4.52,21 Reviews
Caudalie Beauty Elixir 30ml,£18.00,"Aqua/Water/Eau, Alcohol*, Citrus Aurantium Amara (Bitter Orange) Flower Water*, Parfum (Fragrance)*, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Potassium Alum, Glycerin*, Mentha Piperita (Peppermint) Oil*, Styrax Tonkinensis Resin Extract*, Commiphora Myrrha Resin Extract*, Melissa Officinalis (Balm Mint) Leaf Oil*, Rosa Damascena Flower Oil*, Vitis Vinifera (Grape) Fruit Extract*, Tocopherol*, Citral*, Limonene*, Linalool*, Citronellol*, Geraniol*, Farnesol*, Benzyl Benzoate*, Eugenol* (010/024) *Plant Origin.",https://www.lookfantastic.com/caudalie-beauty-elixir-30ml/10349039.html,Masks,4.55,261 Reviews
AMELIORATE Blemish Overnight Clearing Therapy 15ml,£9.00,"Aqua/Water/Eau, Kaolin, Glycerin, Niacinamide, Salix Alba (Willow) Bark Extract, Xanthan Gum, Phenoxyethanol, Butylene Glycol, Morinda Citrifolia Leaf Extract, Benzoic Acid, Lactic Acid, Sulfur, Dehydroacetic Acid, Galactoarabinan, Citric Acid, Acacia Senegal Gum, Agar, Codium Tomentosum Extract, Ecklonia Cava Extract, Gelidium Cartilagineum Extract, Hizikia Fusiforme Extract, Sodium Hydroxide, Ci 77891 (Titanium Dioxide).",https://www.lookfantastic.com/ameliorate-blemish-overnight-clearing-therapy-15ml/12673829.html,Masks,4.39,147 Reviews
BeautyPro Brightening Collagen Sheet Mask with Vitamin C,£3.96,"Vaccinium Angustifolium (Blueberry) Fruit Extract, Glycerin, Pentylene Glycol, Citrus Limon (Lemon) Fruit Extract, Hippophae Rhamnoides Fruit Extract, Citrus Limon (Lemon) Fruit Oil, Hibiscus Esculentus Fruit Extract, Dioscorea Opposita Root Extract, Linum Usitatissimum Seed Extract, Salvia Hispanica Seed Extract, Hedera Helix (Ivy) Leaf Extract, Decyl glucoside, Limonene, Citral.",https://www.lookfantastic.com/beautypro-brightening-collagen-sheet-mask-with-vitamin-c/11432733.html,Masks,4.51,86 Reviews
BeautyPro Eye Therapy Under Eye Mask with Collagen and Green Tea Extract (3 Applications),£4.95,"Key Ingredients: Marine Collagen, Green Tea Extract, Aloe Vera, Vitamin-A, Vitamin-E, Citrus Extracts.",https://www.lookfantastic.com/beautypro-eye-therapy-under-eye-mask-with-collagen-and-green-tea-extract-3-applications/11432737.html,Masks,4.57,499 Reviews
COSRX Clear Fit Master Patch (18 Patches),£6.99,"Cellulose gum, Styrene Isoprene Styrene Block Copolymer, Polysobutylene, Petroleum Resin, Polyurethane Film, Liquid Paraffin, Tetrakis Methane.",https://www.lookfantastic.com/cosrx-clear-fit-master-patch-18-patches/11848328.html,Masks,4.44,197 Reviews
The Ordinary AHA 30% + BHA 2% Peeling Solution 30ml,£8.90,"Glycolic Acid, Aqua (Water), Arginine, Propanediol, Cocamidopropyl Dimethylamine, Triethanolamine, Salicylic Acid, Aminomethyl Propanol, Lactic Acid, Tartaric Acid, Citric Acid, Panthenol, Sodium Hyaluronate Crosspolymer, Tasmannia Lanceolata Fruit/Leaf Extract, Daucus Carota Sativa Extract, Glycerin, Pentylene Glycol, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, 1,2-Hexanediol, Caprylyl Glycol.",https://www.lookfantastic.com/the-ordinary-aha-30-percentage-plus-bha-2-percentage-peeling-solution-30ml/11429304.html,Masks,4.61,582 Reviews
